block_geoid,Geographic Area Name
480291211113003,"Block 3003, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113004,"Block 3004, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113005,"Block 3005, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113006,"Block 3006, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113007,"Block 3007, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113008,"Block 3008, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113009,"Block 3009, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113010,"Block 3010, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113011,"Block 3011, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113012,"Block 3012, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113013,"Block 3013, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113014,"Block 3014, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113015,"Block 3015, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113016,"Block 3016, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113017,"Block 3017, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113018,"Block 3018, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113019,"Block 3019, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113020,"Block 3020, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113021,"Block 3021, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211113022,"Block 3022, Block Group 3, Census Tract 1211.11, Bexar County, Texas"
480291211114000,"Block 4000, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114001,"Block 4001, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114002,"Block 4002, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114003,"Block 4003, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114004,"Block 4004, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114005,"Block 4005, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114006,"Block 4006, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114007,"Block 4007, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114008,"Block 4008, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114009,"Block 4009, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114010,"Block 4010, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114011,"Block 4011, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114012,"Block 4012, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114013,"Block 4013, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114014,"Block 4014, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114015,"Block 4015, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114016,"Block 4016, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211114017,"Block 4017, Block Group 4, Census Tract 1211.11, Bexar County, Texas"
480291211121000,"Block 1000, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121001,"Block 1001, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121002,"Block 1002, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121003,"Block 1003, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121004,"Block 1004, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121005,"Block 1005, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121006,"Block 1006, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121007,"Block 1007, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121008,"Block 1008, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121009,"Block 1009, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121010,"Block 1010, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121011,"Block 1011, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121012,"Block 1012, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121013,"Block 1013, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121014,"Block 1014, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121015,"Block 1015, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121016,"Block 1016, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121017,"Block 1017, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121018,"Block 1018, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121019,"Block 1019, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211121020,"Block 1020, Block Group 1, Census Tract 1211.12, Bexar County, Texas"
480291211122000,"Block 2000, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122001,"Block 2001, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122002,"Block 2002, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122003,"Block 2003, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122004,"Block 2004, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122005,"Block 2005, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122006,"Block 2006, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122007,"Block 2007, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122008,"Block 2008, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122009,"Block 2009, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211122010,"Block 2010, Block Group 2, Census Tract 1211.12, Bexar County, Texas"
480291211151000,"Block 1000, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151001,"Block 1001, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151002,"Block 1002, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151003,"Block 1003, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151004,"Block 1004, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151005,"Block 1005, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151006,"Block 1006, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151007,"Block 1007, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151008,"Block 1008, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151009,"Block 1009, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151010,"Block 1010, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211151011,"Block 1011, Block Group 1, Census Tract 1211.15, Bexar County, Texas"
480291211152000,"Block 2000, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152001,"Block 2001, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152002,"Block 2002, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152003,"Block 2003, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152004,"Block 2004, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152005,"Block 2005, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152006,"Block 2006, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152007,"Block 2007, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152008,"Block 2008, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152009,"Block 2009, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152010,"Block 2010, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152011,"Block 2011, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152012,"Block 2012, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152013,"Block 2013, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211152014,"Block 2014, Block Group 2, Census Tract 1211.15, Bexar County, Texas"
480291211153000,"Block 3000, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153001,"Block 3001, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153002,"Block 3002, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153003,"Block 3003, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153004,"Block 3004, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153005,"Block 3005, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153006,"Block 3006, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153007,"Block 3007, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153008,"Block 3008, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153009,"Block 3009, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153010,"Block 3010, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153011,"Block 3011, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153012,"Block 3012, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211153013,"Block 3013, Block Group 3, Census Tract 1211.15, Bexar County, Texas"
480291211161000,"Block 1000, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161001,"Block 1001, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161002,"Block 1002, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161003,"Block 1003, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161004,"Block 1004, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161005,"Block 1005, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211161006,"Block 1006, Block Group 1, Census Tract 1211.16, Bexar County, Texas"
480291211162000,"Block 2000, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162001,"Block 2001, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162002,"Block 2002, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162003,"Block 2003, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162004,"Block 2004, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162005,"Block 2005, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162006,"Block 2006, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162007,"Block 2007, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162008,"Block 2008, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211162009,"Block 2009, Block Group 2, Census Tract 1211.16, Bexar County, Texas"
480291211163000,"Block 3000, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163001,"Block 3001, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163002,"Block 3002, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163003,"Block 3003, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163004,"Block 3004, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163005,"Block 3005, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163006,"Block 3006, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163007,"Block 3007, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163008,"Block 3008, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163009,"Block 3009, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163010,"Block 3010, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163011,"Block 3011, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163012,"Block 3012, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211163013,"Block 3013, Block Group 3, Census Tract 1211.16, Bexar County, Texas"
480291211164000,"Block 4000, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164001,"Block 4001, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164002,"Block 4002, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164003,"Block 4003, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164004,"Block 4004, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164005,"Block 4005, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164006,"Block 4006, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164007,"Block 4007, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164008,"Block 4008, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164009,"Block 4009, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164010,"Block 4010, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164011,"Block 4011, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164012,"Block 4012, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164013,"Block 4013, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211164014,"Block 4014, Block Group 4, Census Tract 1211.16, Bexar County, Texas"
480291211171000,"Block 1000, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171001,"Block 1001, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171002,"Block 1002, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171003,"Block 1003, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171004,"Block 1004, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171005,"Block 1005, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171006,"Block 1006, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171007,"Block 1007, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171008,"Block 1008, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171009,"Block 1009, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171010,"Block 1010, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211171011,"Block 1011, Block Group 1, Census Tract 1211.17, Bexar County, Texas"
480291211172000,"Block 2000, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172001,"Block 2001, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172002,"Block 2002, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172003,"Block 2003, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172004,"Block 2004, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172005,"Block 2005, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172006,"Block 2006, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
480291211172007,"Block 2007, Block Group 2, Census Tract 1211.17, Bexar County, Texas"
